[2020-01-31T08:53:40.275+0300][11.047s][info][gc] GC(190) Pause Young (Allocation Failure) 808M->537M(991M) 0.303ms
[2020-01-31T08:53:40.326+0300][11.098s][info][gc] GC(191) Pause Young (Allocation Failure) 808M->537M(991M) 0.291ms
[2020-01-31T08:53:40.376+0300][11.148s][info][gc] GC(192) Pause Young (Allocation Failure) 808M->537M(991M) 0.289ms
[2020-01-31T08:53:40.425+0300][11.198s][info][gc] GC(193) Pause Young (Allocation Failure) 808M->537M(991M) 0.288ms
[2020-01-31T08:53:40.476+0300][11.249s][info][gc] GC(194) Pause Young (Allocation Failure) 808M->537M(991M) 0.288ms
[2020-01-31T08:53:40.526+0300][11.299s][info][gc] GC(195) Pause Young (Allocation Failure) 808M->537M(991M) 0.291ms
[2020-01-31T08:53:40.576+0300][11.349s][info][gc] GC(196) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:40.626+0300][11.398s][info][gc] GC(197) Pause Young (Allocation Failure) 808M->537M(991M) 0.290ms
[2020-01-31T08:53:40.676+0300][11.448s][info][gc] GC(198) Pause Young (Allocation Failure) 808M->537M(991M) 0.288ms
[2020-01-31T08:53:40.727+0300][11.499s][info][gc] GC(199) Pause Young (Allocation Failure) 808M->537M(991M) 0.290ms
[2020-01-31T08:53:40.777+0300][11.550s][info][gc] GC(200) Pause Young (Allocation Failure) 808M->537M(991M) 0.287ms
[2020-01-31T08:53:40.827+0300][11.600s][info][gc] GC(201) Pause Young (Allocation Failure) 808M->537M(991M) 0.301ms
[2020-01-31T08:53:40.877+0300][11.650s][info][gc] GC(202) Pause Young (Allocation Failure) 808M->537M(991M) 0.289ms
[2020-01-31T08:53:40.927+0300][11.700s][info][gc] GC(203) Pause Young (Allocation Failure) 808M->537M(991M) 0.289ms
[2020-01-31T08:53:40.978+0300][11.750s][info][gc] GC(204) Pause Young (Allocation Failure) 808M->537M(991M) 0.283ms
[2020-01-31T08:53:41.029+0300][11.801s][info][gc] GC(205) Pause Young (Allocation Failure) 808M->537M(991M) 0.285ms
[2020-01-31T08:53:41.079+0300][11.851s][info][gc] GC(206) Pause Young (Allocation Failure) 808M->537M(991M) 0.286ms
[2020-01-31T08:53:41.130+0300][11.902s][info][gc] GC(207) Pause Young (Allocation Failure) 808M->537M(991M) 0.306ms
[2020-01-31T08:53:41.180+0300][11.953s][info][gc] GC(208) Pause Young (Allocation Failure) 808M->537M(991M) 0.326ms
[2020-01-31T08:53:41.231+0300][12.004s][info][gc] GC(209) Pause Young (Allocation Failure) 808M->537M(991M) 0.313ms
[2020-01-31T08:53:41.282+0300][12.055s][info][gc] GC(210) Pause Young (Allocation Failure) 808M->537M(991M) 0.293ms
[2020-01-31T08:53:41.332+0300][12.105s][info][gc] GC(211) Pause Young (Allocation Failure) 808M->537M(991M) 0.290ms
[2020-01-31T08:53:41.383+0300][12.155s][info][gc] GC(212) Pause Young (Allocation Failure) 808M->537M(991M) 0.333ms
[2020-01-31T08:53:41.435+0300][12.207s][info][gc] GC(213) Pause Young (Allocation Failure) 808M->537M(991M) 0.320ms
